"GeneID"	"omega0"	"MedianVar"	"VarRankBin"	"VarRankCategory"
"ENSDARG00000042641"	0.0492664051433829	0.769	0.8	"mid"
"ENSDARG00000042642"	0.0389560659359931	0.276780303030303	0.3	"mid"
"ENSDARG00000042644"	0.05348425323721	0.264444444444444	0.3	"mid"
"ENSDARG00000042652"	0.0768984562554489	0.4335	0.5	"mid"
"ENSDARG00000042658"	0.0346068762450938	0.370654761904762	0.4	"mid"
"ENSDARG00000042659"	0.0876044597578992	0.74594696969697	0.8	"mid"
"ENSDARG00000042667"	0.0663724976045016	0.433333333333333	0.5	"mid"
"ENSDARG00000042670"	0.0878281512956909	0.229464285714286	0.3	"mid"
"ENSDARG00000042671"	0.171167098637392	0.428888888888889	0.5	"mid"
"ENSDARG00000042684"	0.0939373195409324	0.875545454545455	0.9	"high"
"ENSDARG00000042690"	0.0317235852699526	0.417384615384615	0.5	"mid"
"ENSDARG00000042707"	0.0517840276550953	0.753253968253968	0.8	"mid"
"ENSDARG00000042722"	0.153652663482094	0.666666666666667	0.7	"mid"
"ENSDARG00000042724"	0.0133621876193028	0.388928571428571	0.4	"mid"
"ENSDARG00000042728"	0.0774600690031177	0.415138888888889	0.5	"mid"
"ENSDARG00000042732"	0.064036649248223	0.818015873015873	0.9	"high"
"ENSDARG00000042742"	0.05273143829822	0.200454545454545	0.3	"mid"
"ENSDARG00000042747"	0.103784251751769	0.37280303030303	0.4	"mid"
"ENSDARG00000042751"	0.0543554533173257	0.4125	0.5	"mid"
"ENSDARG00000042777"	0.118434067004966	0.83525	0.9	"high"
"ENSDARG00000042780"	0.264620314562298	0.899545454545455	0.9	"high"
"ENSDARG00000042793"	0.0595883698846349	0.740909090909091	0.8	"mid"
"ENSDARG00000042796"	0.017455542795724	0.209545454545455	0.3	"mid"
"ENSDARG00000042799"	0.116560402858283	0.514431818181818	0.6	"mid"
"ENSDARG00000042807"	0.109982889584387	0.862777777777778	0.9	"high"
"ENSDARG00000042816"	0.101841972470153	0.813	0.9	"high"
"ENSDARG00000042821"	0.0624263665329927	0.529722222222222	0.6	"mid"
"ENSDARG00000042823"	0.0552228672227301	0.802222222222222	0.9	"high"
"ENSDARG00000042826"	0.0439030834497934	0.596666666666667	0.6	"mid"
"ENSDARG00000042827"	0.073868850789628	0.386666666666667	0.4	"mid"
"ENSDARG00000042833"	0.073445517015551	0.32	0.4	"mid"
"ENSDARG00000042835"	0.0544892982675892	0.340833333333333	0.4	"mid"
"ENSDARG00000042837"	0.12144176332059	0.431	0.5	"mid"
"ENSDARG00000042848"	0.0774467917392308	0.210333333333333	0.3	"mid"
"ENSDARG00000042851"	0.0533954263264674	0.857277777777778	0.9	"high"
"ENSDARG00000042853"	0.0619920898711008	0.383636363636364	0.4	"mid"
"ENSDARG00000042854"	0.113300358757346	0.475	0.5	"mid"
"ENSDARG00000042856"	0.0742617166610526	0.465833333333333	0.5	"mid"
"ENSDARG00000042864"	0.12215179271166	0.609090909090909	0.7	"mid"
"ENSDARG00000042873"	0.0741539080033531	0.501111111111111	0.6	"mid"
"ENSDARG00000042874"	0.044559133796373	0.8125	0.9	"high"
"ENSDARG00000042877"	0.0376152889115868	0.736666666666667	0.8	"mid"
"ENSDARG00000042881"	0.0648023003182169	0.506363636363636	0.6	"mid"
"ENSDARG00000042892"	0.104258649837983	0.278461538461538	0.3	"mid"
"ENSDARG00000042894"	0.0340964547496106	0.609	0.7	"mid"
"ENSDARG00000042899"	0.103685322025068	0.416875	0.5	"mid"
"ENSDARG00000042902"	0.081813400234777	0.270909090909091	0.3	"mid"
"ENSDARG00000042904"	0.0660799137523602	0.81474358974359	0.9	"high"
"ENSDARG00000042925"	0.0798584506015386	0.294545454545455	0.3	"mid"
"ENSDARG00000042929"	0.0455239140976773	0.253636363636364	0.3	"mid"
"ENSDARG00000042933"	0.0641079966067366	0.600454545454545	0.7	"mid"
"ENSDARG00000042934"	0.0379998030565096	0.894090909090909	0.9	"high"
"ENSDARG00000042940"	0.0418097106142203	0.575833333333333	0.6	"mid"
"ENSDARG00000042946"	0.0694438553105682	0.458030303030303	0.5	"mid"
"ENSDARG00000042948"	0.0331767759077632	0.233636363636364	0.3	"mid"
"ENSDARG00000042953"	0.176599734742738	0.644	0.7	"mid"
"ENSDARG00000042962"	0.0444113880569808	0.22484126984127	0.3	"mid"
"ENSDARG00000042969"	0.124568765486339	0.330454545454545	0.4	"mid"
"ENSDARG00000042975"	0.0700760586799194	0.281363636363636	0.3	"mid"
"ENSDARG00000042977"	0.121111476585273	0.768881118881119	0.8	"mid"
"ENSDARG00000042978"	0.13343594331062	0.513901515151515	0.6	"mid"
"ENSDARG00000042980"	0.13343594331062	0.662380952380952	0.7	"mid"
"ENSDARG00000042984"	0.137656096118573	0.702222222222222	0.8	"mid"
"ENSDARG00000042988"	0.0415462448250874	0.474166666666667	0.5	"mid"
"ENSDARG00000042990"	0.13343594331062	0.723	0.8	"mid"
"ENSDARG00000042993"	0.113200554909367	0.704545454545455	0.8	"mid"
"ENSDARG00000042995"	0.0558378796440657	0.326222222222222	0.4	"mid"
"ENSDARG00000043003"	0.0300391068680656	0.537462121212121	0.6	"mid"
"ENSDARG00000043006"	0.10212821002065	0.335454545454545	0.4	"mid"
"ENSDARG00000043009"	0.02504306655179	0.771153846153846	0.8	"mid"
"ENSDARG00000043010"	0.0187833227461668	0.696666666666667	0.7	"mid"
"ENSDARG00000043011"	0.0646758077965107	0.363531468531469	0.4	"mid"
"ENSDARG00000043019"	0.0248728367362805	0.396636363636364	0.4	"mid"
"ENSDARG00000043021"	0.100703444625051	0.596666666666667	0.6	"mid"
"ENSDARG00000043026"	0.0635139064947308	0.349423076923077	0.4	"mid"
"ENSDARG00000043031"	0.0544693412596685	0.685833333333333	0.7	"mid"
"ENSDARG00000043046"	0.0723042371299996	0.235	0.3	"mid"
"ENSDARG00000043055"	0.0204251732181739	0.411730769230769	0.5	"mid"
"ENSDARG00000043066"	0.0465057379645734	0.354962121212121	0.4	"mid"
"ENSDARG00000043077"	0.091906943254435	0.375833333333333	0.4	"mid"
"ENSDARG00000043081"	0.0675649133282275	0.467	0.5	"mid"
"ENSDARG00000043094"	0.0266857892936277	0.451666666666667	0.5	"mid"
"ENSDARG00000043105"	0.0358150336787208	0.335416666666667	0.4	"mid"
"ENSDARG00000043128"	0.0644290716538522	0.6045	0.7	"mid"
"ENSDARG00000043130"	0.0658491101586637	0.328194444444444	0.4	"mid"
"ENSDARG00000043131"	0.307623193229449	0.515272727272727	0.6	"mid"
"ENSDARG00000043134"	0.0414900897707746	0.315909090909091	0.4	"mid"
"ENSDARG00000043137"	0.152142095516342	0.632222222222222	0.7	"mid"
"ENSDARG00000043168"	0.122316558114825	0.714861111111111	0.8	"mid"
"ENSDARG00000043173"	0.122316558114825	0.703863636363636	0.8	"mid"
"ENSDARG00000043175"	0.122316558114825	0.607310606060606	0.7	"mid"
"ENSDARG00000043177"	0.026501679768413	0.427166666666667	0.5	"mid"
"ENSDARG00000043180"	0.0534170055214833	0.66	0.7	"mid"
"ENSDARG00000043185"	0.0396049183990997	0.551666666666667	0.6	"mid"
"ENSDARG00000043209"	0.0918322706424304	0.512777777777778	0.6	"mid"
"ENSDARG00000043211"	0.0542695723433695	0.677	0.7	"mid"
"ENSDARG00000043213"	0.0688731834783809	0.287666666666667	0.3	"mid"
"ENSDARG00000043243"	0.0494851978358065	0.498977272727273	0.5	"mid"
"ENSDARG00000043247"	0.0664868707220909	0.516363636363636	0.6	"mid"
"ENSDARG00000043257"	0.0427813665911503	0.579464285714286	0.6	"mid"
"ENSDARG00000043281"	0.131709651838735	0.752777777777778	0.8	"mid"
"ENSDARG00000043283"	0.128294937265239	0.487070707070707	0.5	"mid"
"ENSDARG00000043287"	0.0143116687404556	0.369204545454545	0.4	"mid"
"ENSDARG00000043288"	0.0575066795290163	0.536545454545455	0.6	"mid"
"ENSDARG00000043304"	0.0575156261023287	0.723181818181818	0.8	"mid"
"ENSDARG00000043307"	0.136083679007277	0.569166666666667	0.6	"mid"
"ENSDARG00000043323"	0.0407768766546874	0.343878205128205	0.4	"mid"
"ENSDARG00000043334"	0.0157565629646535	0.45875	0.5	"mid"
"ENSDARG00000043339"	0.136977126450962	0.36979797979798	0.4	"mid"
"ENSDARG00000043342"	0.113328467756826	0.56	0.6	"mid"
"ENSDARG00000043357"	0.0666760576530234	0.455643939393939	0.5	"mid"
"ENSDARG00000043359"	0.0217047538168469	0.197020202020202	0.2	"low"
"ENSDARG00000043360"	0.0960008812183805	0.474545454545455	0.5	"mid"
"ENSDARG00000043388"	0.125911142645712	0.259888888888889	0.3	"mid"
"ENSDARG00000043395"	0.0781107318519956	0.714220779220779	0.8	"mid"
"ENSDARG00000043402"	0.142926409735938	0.809242424242424	0.9	"high"
"ENSDARG00000043404"	0.085285239888859	0.377888888888889	0.4	"mid"
"ENSDARG00000043416"	0.227247744442681	0.351666666666667	0.4	"mid"
"ENSDARG00000043417"	0.0401698633943915	0.400416666666667	0.5	"mid"
"ENSDARG00000043431"	0.0909360866511482	0.560138888888889	0.6	"mid"
"ENSDARG00000043442"	0.121420971657388	0.789090909090909	0.8	"mid"
"ENSDARG00000043446"	0.0548290204493594	0.826666666666667	0.9	"high"
"ENSDARG00000043447"	0.145099909396672	0.511277777777778	0.6	"mid"
"ENSDARG00000043448"	0.0491540050328456	0.305454545454545	0.4	"mid"
"ENSDARG00000043465"	0.0120305913857368	0.247840909090909	0.3	"mid"
"ENSDARG00000043467"	0.143624929553886	0.92875	1	"high"
"ENSDARG00000043474"	0.029137424974574	0.4375	0.5	"mid"
"ENSDARG00000043497"	0.0726157329842282	0.520181818181818	0.6	"mid"
"ENSDARG00000043502"	0.0516647771759298	0.241477272727273	0.3	"mid"
"ENSDARG00000043518"	0.13218212764599	0.850757575757576	0.9	"high"
"ENSDARG00000043531"	0.0321471869606178	0.8275	0.9	"high"
"ENSDARG00000043536"	0.106363341701197	0.481742424242424	0.5	"mid"
"ENSDARG00000043542"	0.0714368132780681	0.737007575757576	0.8	"mid"
"ENSDARG00000043548"	0.0859946477398901	0.594047619047619	0.6	"mid"
"ENSDARG00000043554"	0.132677128776217	0.68	0.7	"mid"
"ENSDARG00000043555"	0.0463655362816884	0.157333333333333	0.2	"low"
"ENSDARG00000043559"	0.0875783833060964	0.332676767676768	0.4	"mid"
"ENSDARG00000043561"	0.00686661356455554	0.410769230769231	0.5	"mid"
"ENSDARG00000043562"	0.088388180816927	0.59	0.6	"mid"
"ENSDARG00000043566"	0.225696018935558	0.448737373737374	0.5	"mid"
"ENSDARG00000043571"	0.0282107938183658	0.215909090909091	0.3	"mid"
"ENSDARG00000043581"	0.047335646236647	0.773888888888889	0.8	"mid"
"ENSDARG00000043587"	0.11895890293451	0.560416666666667	0.6	"mid"
"ENSDARG00000043593"	0.0415028184792634	0.383	0.4	"mid"
"ENSDARG00000043608"	0.0778811885571493	0.377142857142857	0.4	"mid"
"ENSDARG00000043624"	0.0786081620912005	0.574861111111111	0.6	"mid"
"ENSDARG00000043631"	0.0198513770736178	0.325772727272727	0.4	"mid"
"ENSDARG00000043635"	0.141954484820468	0.507	0.6	"mid"
"ENSDARG00000043640"	0.201101102993807	0.355	0.4	"mid"
"ENSDARG00000043644"	0.0856646879026701	0.3625	0.4	"mid"
"ENSDARG00000043646"	0.042041225546517	0.794666666666667	0.8	"mid"
"ENSDARG00000043658"	0.118396980665612	0.575227272727273	0.6	"mid"
"ENSDARG00000043663"	0.0654500404511338	0.49	0.5	"mid"
"ENSDARG00000043665"	0.0529600930245815	0.267227272727273	0.3	"mid"
"ENSDARG00000043666"	0.0760990864250776	0.582727272727273	0.6	"mid"
"ENSDARG00000043684"	0.0647702411324177	0.777444444444444	0.8	"mid"
"ENSDARG00000043687"	0.0844881922936664	0.28525	0.3	"mid"
"ENSDARG00000043701"	0.053429277823377	0.867020202020202	0.9	"high"
"ENSDARG00000043705"	0.0223174425908766	0.2775	0.3	"mid"
"ENSDARG00000043710"	0.0181951912929411	0.702222222222222	0.8	"mid"
"ENSDARG00000043713"	0.027916624593343	0.370333333333333	0.4	"mid"
"ENSDARG00000043716"	0.0581039108763344	0.838181818181818	0.9	"high"
"ENSDARG00000043719"	0.134534025511211	0.662	0.7	"mid"
"ENSDARG00000043720"	0.0523142902944663	0.526666666666667	0.6	"mid"
"ENSDARG00000043722"	0.120910950415678	0.53155303030303	0.6	"mid"
"ENSDARG00000043727"	0.0488582688250437	0.235811965811966	0.3	"mid"
"ENSDARG00000043728"	0.0694850815618843	0.463055555555556	0.5	"mid"
"ENSDARG00000043729"	0.117736606685258	0.636038461538462	0.7	"mid"
"ENSDARG00000043732"	0.0103514306088857	0.283333333333333	0.3	"mid"
"ENSDARG00000043734"	0.0812163592365479	0.484807692307692	0.5	"mid"
"ENSDARG00000043740"	0.132494572035139	0.578181818181818	0.6	"mid"
"ENSDARG00000043757"	0.0845662218678343	0.575428571428571	0.6	"mid"
"ENSDARG00000043781"	0.0885704201742212	0.731818181818182	0.8	"mid"
"ENSDARG00000043797"	0.0314196751963833	0.391439393939394	0.4	"mid"
"ENSDARG00000043802"	0.274367122590988	0.8025	0.9	"high"
"ENSDARG00000043806"	0.120188267454951	0.565871212121212	0.6	"mid"
"ENSDARG00000043821"	0.0204624499937312	0.756287878787879	0.8	"mid"
"ENSDARG00000043842"	0.0839199806333386	0.346666666666667	0.4	"mid"
"ENSDARG00000043854"	0.0490834946498241	0.242083333333333	0.3	"mid"
"ENSDARG00000043856"	0.0623810716497862	0.504444444444444	0.6	"mid"
"ENSDARG00000043857"	0.0335200897618676	0.391818181818182	0.4	"mid"
"ENSDARG00000043864"	0.06715503708952	0.330909090909091	0.4	"mid"
"ENSDARG00000043865"	0.0211852384622287	0.663454545454546	0.7	"mid"
"ENSDARG00000043877"	0.100110394964209	0.405	0.5	"mid"
"ENSDARG00000043884"	0.0910386497971958	0.421287878787879	0.5	"mid"
"ENSDARG00000043898"	0.0685116120083337	0.463681818181818	0.5	"mid"
"ENSDARG00000043899"	0.0515420991858737	0.46175	0.5	"mid"
"ENSDARG00000043905"	0.133010349234332	0.433555555555556	0.5	"mid"
"ENSDARG00000043928"	0.0421057145976564	0.211623376623377	0.3	"mid"
"ENSDARG00000043932"	0.0328919691372469	0.601818181818182	0.7	"mid"
"ENSDARG00000043938"	0.0533338704815114	0.297867132867133	0.3	"mid"
"ENSDARG00000043960"	0.0647609111975469	0.7295	0.8	"mid"
"ENSDARG00000043970"	0.158505007083212	0.4075	0.5	"mid"
"ENSDARG00000043972"	0.0266585289516917	0.550416666666667	0.6	"mid"
"ENSDARG00000043976"	0.00700632184936132	0.28	0.3	"mid"
"ENSDARG00000043986"	0.120433827654871	0.675	0.7	"mid"
"ENSDARG00000044001"	0.144061716930386	0.525606060606061	0.6	"mid"
"ENSDARG00000044011"	0.101879420030718	0.418636363636364	0.5	"mid"
"ENSDARG00000044016"	0.041711150569802	0.712916666666667	0.8	"mid"
"ENSDARG00000044039"	0.136066835448251	0.667142857142857	0.7	"mid"
"ENSDARG00000044048"	0.134456800603612	0.604666666666667	0.7	"mid"
"ENSDARG00000044056"	0.138534684219336	0.535555555555556	0.6	"mid"
"ENSDARG00000044072"	0.103303230811032	0.63	0.7	"mid"
"ENSDARG00000044073"	0.0808651752094056	0.64459595959596	0.7	"mid"
"ENSDARG00000044074"	0.0591906400644265	0.295454545454545	0.3	"mid"
"ENSDARG00000044083"	0.0383468845217771	0.578106060606061	0.6	"mid"
"ENSDARG00000044090"	0.0367978928354917	0.266883116883117	0.3	"mid"
"ENSDARG00000044102"	0.0777338552388453	0.771944444444444	0.8	"mid"
"ENSDARG00000044114"	0.115184964477877	0.479090909090909	0.5	"mid"
"ENSDARG00000044125"	0.139901302341502	0.837	0.9	"high"
"ENSDARG00000044132"	0.0997258424978009	0.697954545454545	0.7	"mid"
"ENSDARG00000044134"	0.0780853313596968	0.347045454545455	0.4	"mid"
"ENSDARG00000044135"	0.258667184762813	0.330909090909091	0.4	"mid"
"ENSDARG00000044136"	0.0781756907323398	0.211089743589744	0.3	"mid"
"ENSDARG00000044142"	0.0649289130422583	0.492357142857143	0.5	"mid"
"ENSDARG00000044143"	0.11628206542204	0.390555555555556	0.4	"mid"
"ENSDARG00000044144"	0.0568892502339419	0.488	0.5	"mid"
"ENSDARG00000044153"	0.00305076754670237	0.366	0.4	"mid"
"ENSDARG00000044155"	0.017207373377347	0.699090909090909	0.7	"mid"
"ENSDARG00000044179"	0.0587381083469721	0.477272727272727	0.5	"mid"
"ENSDARG00000044182"	0.0610824648239265	0.189285714285714	0.2	"low"
"ENSDARG00000044183"	0.0377575271475145	0.377	0.4	"mid"
"ENSDARG00000044199"	0.0175990601386947	0.279431818181818	0.3	"mid"
"ENSDARG00000044204"	0.0772646566232135	0.655151515151515	0.7	"mid"
"ENSDARG00000044216"	0.110234442525681	0.368333333333333	0.4	"mid"
"ENSDARG00000044241"	0.114412767195376	0.230909090909091	0.3	"mid"
"ENSDARG00000044251"	0.0408055358272383	0.648636363636364	0.7	"mid"
"ENSDARG00000044253"	0.0514388499211978	0.536666666666667	0.6	"mid"
"ENSDARG00000044254"	0.142671873652203	0.626727272727273	0.7	"mid"
"ENSDARG00000044255"	0.0390674812340625	0.272888888888889	0.3	"mid"
"ENSDARG00000044261"	0.0569426837096059	0.799583333333333	0.8	"mid"
"ENSDARG00000044267"	0.0807885414911994	0.151666666666667	0.2	"low"
"ENSDARG00000044279"	0.0729460485590157	0.406688311688312	0.5	"mid"
"ENSDARG00000044280"	0.0729460485590157	0.26030303030303	0.3	"mid"
"ENSDARG00000044298"	0.0896644422613617	0.6175	0.7	"mid"
"ENSDARG00000044299"	0.0818058220382546	0.33	0.4	"mid"
"ENSDARG00000044301"	0.072933715182481	0.298909090909091	0.3	"mid"
"ENSDARG00000044304"	0.0808396717227815	0.436818181818182	0.5	"mid"
"ENSDARG00000044328"	0.0179482360134941	0.477070707070707	0.5	"mid"
"ENSDARG00000044332"	0.0361632288540348	0.260909090909091	0.3	"mid"
"ENSDARG00000044339"	0.0827289834137738	0.444	0.5	"mid"
"ENSDARG00000044356"	0.0258674642473667	0.629090909090909	0.7	"mid"
"ENSDARG00000044357"	0.049665910854636	0.178901515151515	0.2	"low"
"ENSDARG00000044362"	0.0399117696465996	0.592333333333333	0.6	"mid"
"ENSDARG00000044365"	0.168260940739749	0.654545454545455	0.7	"mid"
"ENSDARG00000044373"	0.0897712103679601	0.382234848484848	0.4	"mid"
"ENSDARG00000044380"	0.119674003477798	0.5	0.5	"mid"
"ENSDARG00000044381"	0.0170624244577231	0.481	0.5	"mid"
"ENSDARG00000044402"	0.0971555364169509	0.718636363636364	0.8	"mid"
"ENSDARG00000044404"	0.0707281151007051	0.386767676767677	0.4	"mid"
"ENSDARG00000044405"	0.114394440162079	0.599128787878788	0.6	"mid"
"ENSDARG00000044433"	0.090072689699979	0.636363636363636	0.7	"mid"
"ENSDARG00000044437"	0.167325132654216	0.521666666666667	0.6	"mid"
"ENSDARG00000044441"	0.121312083569236	0.576071428571429	0.6	"mid"
"ENSDARG00000044484"	0.0228635797061003	0.371590909090909	0.4	"mid"
"ENSDARG00000044485"	0.0940635722932386	0.866153846153846	0.9	"high"
"ENSDARG00000044491"	0.0963335829398426	0.418041958041958	0.5	"mid"
"ENSDARG00000044501"	0.0520710654096691	0.578125	0.6	"mid"
"ENSDARG00000044511"	0.0744676801891611	0.607	0.7	"mid"
"ENSDARG00000044513"	0.0528033886933943	0.480909090909091	0.5	"mid"
"ENSDARG00000044526"	0.0523511153178027	0.360252525252525	0.4	"mid"
"ENSDARG00000044532"	0.0723467868614828	0.630888888888889	0.7	"mid"
"ENSDARG00000044540"	0.029334741418573	0.337222222222222	0.4	"mid"
"ENSDARG00000044544"	0.0913212221746111	0.468371212121212	0.5	"mid"
"ENSDARG00000044551"	0.0279013753228092	0.443846153846154	0.5	"mid"
"ENSDARG00000044565"	0.0230542171848903	0.19	0.2	"low"
"ENSDARG00000044566"	0.153986199480324	0.966363636363636	1	"high"
"ENSDARG00000044567"	0.0722941189715167	0.337083333333333	0.4	"mid"
"ENSDARG00000044569"	0.0310327895907911	0.610833333333333	0.7	"mid"
"ENSDARG00000044573"	0.00779227108047115	0.0988888888888889	0.1	"low"
"ENSDARG00000044574"	0.0386670593084873	0.59541958041958	0.6	"mid"
"ENSDARG00000044575"	0.0437526381837316	0.367083333333333	0.4	"mid"
"ENSDARG00000044584"	0.0224757141723571	0.472222222222222	0.5	"mid"
"ENSDARG00000044588"	0.0933222082887964	0.449363636363636	0.5	"mid"
"ENSDARG00000044596"	0.0938411833280877	0.334166666666667	0.4	"mid"
"ENSDARG00000044597"	0.0500025343609449	0.5575	0.6	"mid"
"ENSDARG00000044605"	0.0834882529903326	0.451704545454545	0.5	"mid"
"ENSDARG00000044613"	0.153895395180019	0.579090909090909	0.6	"mid"
"ENSDARG00000044619"	0.0998782522613534	0.426666666666667	0.5	"mid"
"ENSDARG00000044625"	0.099792033723039	0.563285714285714	0.6	"mid"
"ENSDARG00000044626"	0.0804528226167683	0.645	0.7	"mid"
"ENSDARG00000044627"	0.0907162591324538	0.205	0.3	"mid"
"ENSDARG00000044628"	0.0733784210143328	0.427460317460317	0.5	"mid"
"ENSDARG00000044642"	0.0795967499513429	0.761527777777778	0.8	"mid"
"ENSDARG00000044655"	0.124614877936443	0.725277777777778	0.8	"mid"
"ENSDARG00000044684"	0.0472107937264228	0.38375	0.4	"mid"
"ENSDARG00000044685"	0.127374120288559	0.266944444444444	0.3	"mid"
"ENSDARG00000044691"	0.0848407176077274	0.697	0.7	"mid"
"ENSDARG00000044692"	0.0621639576096386	0.5515	0.6	"mid"
"ENSDARG00000044718"	0.026661637670689	0.412222222222222	0.5	"mid"
"ENSDARG00000044751"	0.0919785510679813	0.429090909090909	0.5	"mid"
"ENSDARG00000044752"	0.113416420394609	0.552727272727273	0.6	"mid"
"ENSDARG00000044753"	0.0295667850422797	0.293181818181818	0.3	"mid"
"ENSDARG00000044760"	0.0143258619279011	0.212878787878788	0.3	"mid"
"ENSDARG00000044766"	0.0958313775261895	0.296010101010101	0.3	"mid"
"ENSDARG00000044769"	0.0278922888738305	0.378461538461538	0.4	"mid"
"ENSDARG00000044774"	0.0819936632547089	0.632222222222222	0.7	"mid"
"ENSDARG00000044803"	0.0403406452298354	0.659401709401709	0.7	"mid"
"ENSDARG00000044807"	0.0809557838435823	0.544384615384615	0.6	"mid"
"ENSDARG00000044809"	0.078117705565795	0.66125	0.7	"mid"
"ENSDARG00000044811"	0.008243785969609	0.17040404040404	0.2	"low"
"ENSDARG00000044812"	0.0497021883640531	0.372857142857143	0.4	"mid"
"ENSDARG00000044813"	0.0597507652261899	0.232626262626263	0.3	"mid"
"ENSDARG00000044820"	0.0123870384604163	0.261538461538462	0.3	"mid"
"ENSDARG00000044827"	0.01998727123421	0.742307692307692	0.8	"mid"
"ENSDARG00000044847"	0.148113385945691	0.255	0.3	"mid"
"ENSDARG00000044852"	0.0972638841521357	0.885050505050505	0.9	"high"
"ENSDARG00000044861"	0.0454539269511325	0.283333333333333	0.3	"mid"
"ENSDARG00000044862"	0.0454539269511325	0.240833333333333	0.3	"mid"
"ENSDARG00000044874"	0.060607959964092	0.735252525252525	0.8	"mid"
"ENSDARG00000044895"	0.0935439075888304	0.275227272727273	0.3	"mid"
"ENSDARG00000044899"	0.0845352506931021	0.480681818181818	0.5	"mid"
"ENSDARG00000044902"	0.0373467606256177	0.197272727272727	0.2	"low"
"ENSDARG00000044914"	0.0323186116625624	0.706363636363636	0.8	"mid"
"ENSDARG00000044923"	0.0146610595410119	0.386666666666667	0.4	"mid"
"ENSDARG00000044925"	0.0620915648789582	0.452777777777778	0.5	"mid"
"ENSDARG00000044935"	0.0622129394343072	0.565555555555556	0.6	"mid"
"ENSDARG00000044942"	0.113913385411756	0.276538461538462	0.3	"mid"
"ENSDARG00000044943"	0.0400261525232332	0.366666666666667	0.4	"mid"
"ENSDARG00000044949"	0.12283839067194	0.318888888888889	0.4	"mid"
"ENSDARG00000044972"	0.0595912265100074	0.403181818181818	0.5	"mid"
"ENSDARG00000044980"	0.0208656732308628	0.59	0.6	"mid"
"ENSDARG00000044982"	0.0403308238215125	0.660888888888889	0.7	"mid"
"ENSDARG00000045003"	0.199985108897314	0.580277777777778	0.6	"mid"
"ENSDARG00000045011"	0.173299946680789	0.579965034965035	0.6	"mid"
"ENSDARG00000045017"	0.108135326483752	0.384431818181818	0.4	"mid"
"ENSDARG00000045019"	0.060656040413213	0.609388888888889	0.7	"mid"
"ENSDARG00000045025"	0.0677351067018137	0.347979797979798	0.4	"mid"
"ENSDARG00000045027"	0.0446269828072866	0.620833333333333	0.7	"mid"
"ENSDARG00000045036"	0.0667576841828673	0.498	0.5	"mid"
"ENSDARG00000045051"	0.0508166566224853	0.772	0.8	"mid"
"ENSDARG00000045064"	0.0731622167301732	0.357575757575758	0.4	"mid"
"ENSDARG00000045066"	0.109442056253431	0.401666666666667	0.5	"mid"
"ENSDARG00000045071"	0.0815445012277795	0.798571428571429	0.8	"mid"
"ENSDARG00000045074"	0.0377915003578928	0.753611111111111	0.8	"mid"
"ENSDARG00000045075"	0.133816277886532	0.469265734265734	0.5	"mid"
"ENSDARG00000045091"	0.170504035025784	0.551681818181818	0.6	"mid"
"ENSDARG00000045092"	0.0868328088677827	0.299136363636364	0.3	"mid"
"ENSDARG00000045095"	0.0813999575566092	0.452833333333333	0.5	"mid"
"ENSDARG00000045123"	0.0390327854352079	0.543333333333333	0.6	"mid"
"ENSDARG00000045127"	0.0570632987097749	0.72	0.8	"mid"
"ENSDARG00000045129"	0.0883024177666079	0.416666666666667	0.5	"mid"
"ENSDARG00000045130"	0.0410300732154696	0.710277777777778	0.8	"mid"
"ENSDARG00000045131"	0.0586733866976092	0.449071428571429	0.5	"mid"
"ENSDARG00000045140"	0.0857803296504906	0.111833333333333	0.2	"low"
"ENSDARG00000045141"	0.144946668972326	0.681363636363636	0.7	"mid"
"ENSDARG00000045144"	0.119983654888082	0.761818181818182	0.8	"mid"
"ENSDARG00000045146"	0.0766305553571635	0.424335664335664	0.5	"mid"
"ENSDARG00000045147"	0.0230095835051861	0.182424242424242	0.2	"low"
"ENSDARG00000045150"	0.00789609670811012	0.381818181818182	0.4	"mid"
"ENSDARG00000045153"	0.045630373057591	0.514545454545455	0.6	"mid"
"ENSDARG00000045155"	0.000488080011224725	0.769545454545455	0.8	"mid"
"ENSDARG00000045159"	0.132255965408835	0.366287878787879	0.4	"mid"
"ENSDARG00000045172"	0.134233559375269	0.332171717171717	0.4	"mid"
"ENSDARG00000045180"	0.00182409388188035	0.795	0.8	"mid"
"ENSDARG00000045190"	0.0978269766718653	0.829090909090909	0.9	"high"
"ENSDARG00000045199"	0.0522353418929339	0.481636363636364	0.5	"mid"
"ENSDARG00000045200"	0.12282372337822	0.301363636363636	0.4	"mid"
"ENSDARG00000045228"	0.017122766476786	0.245333333333333	0.3	"mid"
"ENSDARG00000045248"	1e-04	0.852727272727273	0.9	"high"
"ENSDARG00000045249"	0.138847056583543	0.481818181818182	0.5	"mid"
"ENSDARG00000045257"	0.0781256209512717	0.424545454545455	0.5	"mid"
"ENSDARG00000045262"	0.0763974146563571	0.535833333333333	0.6	"mid"
"ENSDARG00000045277"	0.0851177316827901	0.730227272727273	0.8	"mid"
"ENSDARG00000045294"	0.0701858187181631	0.373	0.4	"mid"
"ENSDARG00000045296"	0.00844531555290081	0.879191919191919	0.9	"high"
"ENSDARG00000045297"	0.0372475594708892	0.736333333333333	0.8	"mid"
"ENSDARG00000045302"	0.0792318023434208	0.710681818181818	0.8	"mid"
